User_ID,Loan_ID,City,Age,Job,Education,Marriage_Status,Account_Balance,Loan_Amount,Credit_Score,Debit_Transactions,Loan_Duration_Months,Application_Date,Current_Balance
U1638,L642977,Multan,50.0,Driver,Master,Married,191643.91,56759.24,763.62,11128.37,33,2023-09-19,65161.13
U9482,L336229,Multan,35.0,Manager,Matric,Single,214129.0,38914.19,694.45,19871.05,49,2023-11-26,72313.97
U8283,L874606,Multan,51.0,Salesman,Intermediate,Married,187565.44,46055.82,678.69,23214.1,34,2025-04-02,103504.88
U7641,L928939,Lahore,21.0,Doctor,Intermediate,Married,280367.28,74781.42,886.18,13092.19,48,2024-04-10,200293.28
U4498,L200245,Islamabad,17.0,Teacher,Intermediate,Divorced,224548.75,36897.07,585.58,12615.81,22,2024-06-11,106858.65
U4465,L935478,Multan,34.0,Engineer,Matric,Married,236743.89,1802.69,664.64,18501.0,45,2025-03-05,-2752.04
U7775,L711239,Islamabad,38.0,Clerk,Matric,Single,233144.06,102487.52,657.28,5501.45,54,2023-08-28,74299.94
U3835,L376392,Rawalpindi,34.0,Manager,Bachelor,Divorced,258673.69,91443.62,619.29,16562.07,26,2022-09-05,127349.16
U7302,L237634,Lahore,14.0,Clerk,Matric,Single,209051.08,11232.12,657.05,18863.2,28,2022-12-24,54861.56
U9462,L747157,Islamabad,34.0,Driver,Master,Single,135158.4,70691.23,729.43,19761.61,25,2024-03-07,133244.1
U2316,L541479,Multan,21.0,Engineer,Intermediate,Married,219984.4,279286.08,684.77,1442.73,16,2024-04-23,106352.82
U5727,L588203,Peshawar,41.0,Driver,PhD,Single,167432.16,57904.62,592.95,9670.51,39,2023-06-01,139653.09
U5083,L894449,Faisalabad,38.0,Teacher,Bachelor,Divorced,173569.17,58826.72,644.42,8852.16,15,2022-12-02,77645.84
U3662,L627717,Peshawar,25.0,Engineer,Master,Single,229318.2,42967.77,609.75,15699.21,15,2025-05-20,74528.64
U6696,L725851,Multan,29.0,Doctor,PhD,Single,261914.15,26487.03,630.62,18365.21,48,2022-08-05,122599.41
U2048,L155707,Karachi,24.0,Manager,Matric,Single,201063.58,29283.77,629.32,25476.97,11,2024-05-01,99698.87
U2631,L663100,Faisalabad,34.0,Driver,Intermediate,Single,215441.65,22514.24,626.12,11535.24,41,2023-11-07,97279.09
U3656,L577633,Multan,44.0,Teacher,Intermediate,Single,285110.75,25045.33,587.24,11516.99,29,2023-05-08,162758.79
U7932,L529846,Karachi,25.0,Teacher,PhD,Single,212037.66,47984.65,643.62,23047.7,17,2025-05-08,124165.64
U1039,L370252,Quetta,40.0,Salesman,PhD,Divorced,330084.16,28527.2,621.97,17076.04,48,2025-03-25,20403.08
U4730,L754503,Islamabad,29.0,Driver,Bachelor,Single,228275.48,563692.48,503.53,23873.56,28,2023-06-16,131962.72
U1087,L409586,Karachi,27.0,Unemployed,Master,Divorced,111961.86,94617.38,752.65,17021.1,32,2022-09-13,127958.75
U5026,L140974,Rawalpindi,33.0,Manager,Matric,Divorced,237667.08,260787.2,704.44,6900.18,50,2022-09-21,147396.45
U5392,L841809,Peshawar,24.0,Salesman,PhD,Single,219057.92,57182.14,931.18,5668.1,42,2022-07-08,62412.06
U5547,L999641,Islamabad,29.0,Clerk,Bachelor,Single,264487.64,64990.55,650.94,4139.41,11,2024-03-05,112992.23
U9575,L326632,Quetta,23.0,Doctor,PhD,Divorced,233659.07,64160.07,591.42,19634.36,6,2025-01-18,104465.2
U4987,L305887,Quetta,54.0,Teacher,PhD,Married,193077.2,52278.66,734.79,23320.18,11,2025-01-13,61694.73
U2165,L645529,Peshawar,35.0,Engineer,Matric,Divorced,138785.09,72280.47,1044.8600000000001,27945.53,55,2022-09-03,137870.66
U1842,L823584,Lahore,28.0,Engineer,Master,Married,189548.84,64467.47,657.83,20901.74,27,2024-11-06,90338.16
U6818,L684667,Karachi,37.0,Teacher,PhD,Divorced,157473.98,12870.13,701.18,23139.87,46,2024-05-04,146109.3
U8399,L342905,Islamabad,33.0,Salesman,Matric,Single,170973.83,76074.68,658.76,10939.89,29,2024-04-03,70285.65
U9589,L112709,Peshawar,32.0,Clerk,Master,Divorced,229428.92,76618.73,583.16,6905.09,30,2024-04-04,41576.58
U6196,L739152,Rawalpindi,41.0,Driver,Master,Divorced,283495.23,,629.41,20950.56,20,2024-11-27,90297.35
U2651,L951373,Lahore,,Engineer,,Married,219733.58,51138.14,656.6,17923.77,31,2024-05-19,109276.53
U9597,L458967,Faisalabad,29.0,Driver,PhD,Single,841235.1000000001,70499.87,627.27,15752.11,13,2023-10-10,78632.16
U1325,L160797,Lahore,29.0,Engineer,Bachelor,Single,222230.13,43720.59,639.07,17711.6,56,2023-08-17,-22578.27
U4794,L783431,Rawalpindi,32.0,Manager,Matric,Married,259831.57,657514.72,645.43,17262.3,29,2024-09-19,115345.97
U5506,L879986,Lahore,11.0,Doctor,Matric,Single,169510.85,120916.17,645.96,23986.72,53,2024-03-05,115159.23
U8301,L767216,Karachi,19.0,Clerk,Bachelor,Divorced,193299.14,26420.42,652.61,24064.9,43,2025-05-02,127486.69
U6580,L640064,Lahore,48.0,Driver,Bachelor,Single,200734.41,8568.66,596.97,18809.54,11,2022-11-07,84780.3
U1369,L535085,Quetta,51.0,Engineer,Intermediate,Divorced,160755.08,59114.56,614.15,20920.62,59,2023-08-02,82597.93
U6555,L985792,Islamabad,32.0,Engineer,Master,Single,232414.02,71646.88,585.77,18598.44,40,2024-02-15,157612.87
U6239,L370093,Faisalabad,40.0,Manager,Matric,Married,193952.59,43074.01,698.89,11771.81,47,2024-06-14,36983.81
U7853,L769972,Faisalabad,38.0,Driver,Matric,Single,220976.62,93597.82,544.72,20295.95,6,2024-01-10,90115.29
U4119,L354676,Karachi,65.0,Engineer,Intermediate,Divorced,155625.39,9841.83,707.68,5238.53,51,2025-03-01,105692.07
U3707,L149388,Multan,46.0,Doctor,Matric,Married,178127.08,70787.56,719.32,22377.24,41,2023-06-07,124240.87
U2845,L186501,Islamabad,33.0,Doctor,Intermediate,Married,236119.07,31824.18,634.89,6638.34,17,2024-03-09,106790.69
U7860,L967289,Quetta,25.0,Unemployed,Matric,Married,181358.34,101581.34,519.84,17000.62,43,2025-05-30,63120.29
U2733,L110264,Quetta,18.0,Salesman,Bachelor,Single,286348.19,109775.46,631.93,9083.92,16,2022-12-18,146704.56
U9859,L165443,Faisalabad,37.0,Doctor,Bachelor,Single,180018.19,27000.3,646.79,18873.72,17,2023-10-16,100076.3
U8683,L547493,Peshawar,27.0,Engineer,Matric,Divorced,211234.24,33513.29,599.47,14762.52,47,2023-04-23,33279.89
U9416,L903244,Faisalabad,20.0,Manager,Bachelor,Single,1479777.24,75787.64,624.24,3836.71,55,2022-10-03,108367.07
U6646,L127368,Peshawar,28.0,Driver,Bachelor,Single,129081.71,38386.08,726.51,17944.9,44,2023-04-10,119011.07
U4081,L500320,Rawalpindi,24.0,Engineer,,Divorced,111959.56,48637.66,683.25,10954.55,12,2024-03-31,178429.76
U5317,L385919,Faisalabad,51.0,Engineer,Matric,Divorced,123717.18,50761.65,603.77,21168.03,16,2023-07-18,116350.05
U8853,L496595,Multan,43.0,Salesman,PhD,Divorced,263129.21,-7590.19,570.12,15009.28,41,2024-06-10,40718.98
U3479,L287434,Karachi,34.0,Doctor,PhD,Divorced,172407.09,49584.87,633.65,17767.95,57,2025-02-05,42123.95
U3373,L343256,Faisalabad,49.0,Manager,Matric,Divorced,327909.96,29308.17,639.33,8297.02,36,2024-09-21,150348.38
U4023,L648364,Rawalpindi,35.0,Doctor,Intermediate,Single,171787.62,35206.32,674.81,10874.67,38,2023-04-28,67887.88
U5903,L859727,Lahore,26.0,Manager,Bachelor,Married,209227.57,93308.96,623.23,11789.53,18,2024-01-30,38016.76
U8225,L438479,Peshawar,50.0,Teacher,Intermediate,Married,277105.5,12304.79,675.57,20996.92,23,2023-07-21,140020.43
U3231,L208991,Karachi,40.0,Unemployed,PhD,Single,300304.64,74396.16,746.76,26741.64,46,2023-11-11,80970.57
U4715,L817446,Karachi,24.0,Manager,Bachelor,Single,303075.18,41631.11,690.78,9363.8,29,2024-05-15,137880.56
U4922,L171757,Quetta,33.0,Manager,Matric,Single,260418.31,41607.19,647.6,22537.94,14,2024-06-18,63411.22
U8890,L660546,Lahore,26.0,Teacher,Master,Married,251203.13,73711.16,640.84,-187.74,36,2025-03-12,158952.49
U3678,L315399,Karachi,21.0,Manager,Intermediate,Single,229626.35,60201.54,632.17,6640.67,46,2023-07-28,134882.55
U1764,L828579,Karachi,44.0,Driver,Matric,Single,238918.05,67118.39,709.03,8288.55,15,2023-01-03,71092.59
U7652,L123329,Quetta,54.0,Driver,Bachelor,Single,172440.71,79045.54,618.63,5532.44,7,2023-03-18,33584.38
U5342,L500394,Rawalpindi,21.0,Manager,PhD,Married,159090.06,40060.75,652.26,3914.88,43,2024-07-02,192206.55
U3301,L122283,Rawalpindi,40.0,Doctor,Intermediate,Married,199831.28,31632.9,652.56,17890.99,20,2024-01-10,91591.69
U8006,L987519,Faisalabad,28.0,Teacher,Matric,Divorced,1148944.6199999999,17445.48,624.91,13501.53,8,2025-07-04,69490.73
U6989,L344232,Karachi,30.0,Salesman,PhD,Divorced,177338.6,25237.68,581.38,17655.84,48,2025-01-03,155452.33
U2548,L441901,Peshawar,29.0,Salesman,Bachelor,Single,234819.37,138472.83,666.15,19833.31,36,2024-12-24,137830.39
U5790,L125731,Quetta,26.0,Unemployed,PhD,Single,247765.26,87340.39,646.95,16859.32,11,2024-10-06,147311.86
U3498,L513255,Lahore,35.0,Unemployed,Intermediate,Single,204420.34,75742.16,675.01,19604.34,8,2025-06-17,96059.67
U8293,L645692,Multan,26.0,Salesman,PhD,Single,273876.5,10326.26,623.32,14513.27,16,2023-06-17,175242.19
U5864,L867399,Faisalabad,37.0,Clerk,Master,Married,142915.54,64455.98,711.04,6691.05,20,2022-07-31,47575.27
U7311,L935368,Peshawar,34.0,Manager,PhD,Single,190317.03,66417.94,606.16,22404.7,50,2024-02-18,77918.02
U5682,L558834,Faisalabad,32.0,Teacher,Matric,Single,164158.88,66466.52,1035.6,10876.22,57,2024-04-21,115595.15
U1061,L644738,Quetta,25.0,Manager,Bachelor,Married,106673.17,42351.33,562.62,8450.83,33,2024-01-24,146724.45
U5384,L331063,Lahore,,Teacher,Master,Married,195865.97,46236.37,671.74,13754.57,15,2023-08-21,126446.36
U4660,L524065,Rawalpindi,42.0,Salesman,PhD,Married,193912.62,478691.12,673.77,8610.32,43,2025-02-27,96685.37
U1809,L463863,Islamabad,40.0,Manager,Intermediate,Single,275672.49,52576.79,610.22,12077.99,52,2023-12-10,80994.09
U2193,L207944,Faisalabad,25.0,Doctor,Matric,Divorced,231540.58,-16579.01,671.22,17408.38,55,2023-09-20,146940.43
U8120,L147572,Lahore,35.0,Clerk,Matric,Divorced,148790.66,43106.01,713.98,17438.39,55,2024-02-28,130575.84
U3593,L725874,Rawalpindi,42.0,Manager,Master,Single,292704.63,24457.81,539.16,8715.19,12,2024-05-31,65019.05
U7744,L670443,Multan,18.0,Doctor,PhD,Divorced,261051.68,55256.34,675.14,11586.06,20,2024-08-10,63829.22
U1177,L547132,Quetta,40.0,Salesman,Intermediate,Married,229104.89,139557.77,525.34,22520.33,23,2023-05-27,78180.47
U5155,L152067,Karachi,28.0,Unemployed,PhD,Single,188675.8,61024.45,601.72,18474.8,23,2023-06-04,73049.53
U7364,L469262,Multan,40.0,Unemployed,Master,Divorced,152028.04,40594.11,731.46,29525.46,57,2023-12-04,141193.64
U2525,L561254,Islamabad,27.0,Salesman,Matric,Single,181389.66,77654.05,620.91,23260.9,46,2024-10-21,117429.29
U1535,L937497,Rawalpindi,16.0,Manager,Master,Single,254437.43,64480.64,591.31,23010.05,29,2024-09-05,122311.49
U4816,L509134,Multan,18.0,Manager,Intermediate,Married,294229.32,500822.64,640.1,5284.92,7,2024-12-09,107666.79
U6908,L721584,Lahore,35.0,Clerk,Matric,Divorced,277162.18,68205.52,1053.4,20347.02,45,2024-02-18,109550.83
U9609,L426474,Lahore,37.0,Unemployed,Bachelor,Divorced,175557.53,111696.31,558.42,14628.25,25,2025-04-29,36727.3
U2906,L748369,Rawalpindi,25.0,Doctor,Bachelor,Married,144019.13,16073.35,597.43,11143.13,39,2023-07-02,131767.35
U1726,L819408,Lahore,41.0,Engineer,Intermediate,Divorced,207044.31,64208.96,724.87,16176.11,48,2025-06-24,77460.74
U5609,L384794,Peshawar,18.0,Engineer,Bachelor,Single,111578.03,22208.57,742.89,21616.48,31,2023-09-27,98673.79
U7640,L108325,Lahore,34.0,Engineer,PhD,Divorced,216158.39,66665.38,644.83,18505.82,12,2024-08-23,81073.08
U5418,L194344,Islamabad,22.0,Engineer,Matric,Divorced,192619.87,22439.4,588.05,8850.68,43,2025-05-14,105834.86
U1574,L457251,Faisalabad,28.0,Driver,Bachelor,Married,176698.17,37479.0,754.79,20197.21,35,2023-11-04,122923.76
U6215,L864926,Karachi,35.0,Engineer,Master,Single,120264.85,41147.3,729.72,10536.89,47,2024-08-18,59645.8
U2865,L769294,Karachi,26.0,Clerk,Matric,Single,225680.01,79274.5,683.95,16516.78,10,2025-01-12,110109.97
U1351,L215486,Lahore,31.0,Salesman,Bachelor,Married,173364.96,77553.63,609.38,12876.55,16,2022-09-13,82039.9
U3212,L159920,Rawalpindi,45.0,Teacher,PhD,Single,141504.16,12628.48,647.55,13467.94,6,2023-12-18,152858.35
U2735,L171471,Rawalpindi,29.0,Manager,Intermediate,Married,56386.89,51648.02,641.98,20363.7,39,2024-05-04,55414.98
U2038,L390981,Lahore,43.0,Clerk,PhD,Married,198624.25,28712.6,666.54,7718.64,6,2023-03-13,59899.35
U2783,L355619,Faisalabad,23.0,Teacher,Master,Divorced,288612.58,12244.85,722.55,28616.37,24,2023-01-04,85617.19
U5845,L888444,Peshawar,40.0,Engineer,Matric,Divorced,283062.96,43489.49,693.97,2252.4,7,2024-06-17,62974.25
U5855,L445521,Karachi,49.0,Salesman,PhD,Single,177145.19,40745.52,596.13,10816.33,26,2024-04-05,91024.76
U4865,L223486,Islamabad,,Manager,PhD,Divorced,169889.4,122801.49,718.82,17591.48,25,2024-12-09,78884.58
U6084,L201108,Islamabad,27.0,Salesman,Bachelor,Married,223438.71,62988.79,665.66,19090.2,28,2024-06-02,103536.5
U3402,L554330,Multan,40.0,Engineer,Bachelor,Single,150080.73,8671.47,684.35,14296.67,26,2023-09-21,140322.88
U1369,L335850,Faisalabad,,Engineer,Master,Single,1290537.54,33056.78,723.33,14598.27,29,2022-11-23,102851.18
U9407,L550571,Karachi,38.0,Clerk,PhD,Married,238304.01,80641.5,594.42,17873.85,9,2024-10-21,106494.18
U3803,L623456,Faisalabad,28.0,Teacher,Master,Single,261346.66,112653.28,648.21,13382.51,17,2022-10-20,57707.1
U4606,L315203,Multan,35.0,Unemployed,Master,Single,194992.3,2420.5,623.43,24752.27,27,2023-03-18,94637.62
U1840,L921621,Multan,33.0,Salesman,PhD,Single,189816.31,-6397.73,571.61,20875.44,25,2022-07-10,83129.82
U3326,L201571,Lahore,46.0,Clerk,Bachelor,Single,156100.87,106128.96,667.34,21109.77,23,2023-07-27,127265.64
U2581,L428279,Islamabad,37.0,Engineer,PhD,Married,158655.98,61688.43,775.58,8236.9,6,2024-11-01,69417.32
U2402,L224967,Peshawar,38.0,Engineer,Bachelor,Divorced,188676.06,23951.22,558.0,14444.28,35,2022-08-09,65573.78
U6997,L919482,Quetta,30.0,Unemployed,Matric,Single,218368.28,66038.87,648.39,12896.74,38,2024-03-08,112697.17
U2584,L952515,Peshawar,30.0,Clerk,PhD,Single,245679.23,-29072.43,682.03,7960.79,29,2025-02-21,179204.12
U7991,L107924,Peshawar,30.0,Doctor,Bachelor,Married,159841.05,50101.27,656.15,17521.15,19,2023-09-19,92962.06
U8845,L874948,Peshawar,38.0,Salesman,Bachelor,Single,274634.43,59834.64,644.34,11236.48,41,2024-05-19,106728.34
U4396,L517846,Faisalabad,30.0,Salesman,PhD,Divorced,186443.82,77728.1,585.04,19587.83,10,2025-01-04,137920.87
U9823,L335721,Karachi,37.0,Salesman,Intermediate,Divorced,198931.64,19583.12,661.64,7508.66,16,2025-04-20,120396.16
U6998,L199032,Multan,55.0,Doctor,Matric,Married,162639.42,52570.61,612.16,27033.28,29,2024-05-28,120659.18
U8704,L612314,Quetta,43.0,Doctor,PhD,Married,78787.99,22237.26,540.5,8725.67,36,2024-02-16,96192.3
U7572,L648682,Multan,31.0,Teacher,Matric,Single,244202.27,57661.51,709.73,16535.12,18,2024-01-12,96970.59
U8903,L651658,Lahore,47.0,Manager,Master,Married,236842.19,23139.61,697.92,20543.02,21,2023-05-26,69794.06
U9110,L615078,Islamabad,30.0,Clerk,Matric,Married,185933.62,37756.97,652.58,11005.52,29,2023-10-14,119454.93
U7790,L162643,Rawalpindi,14.0,Clerk,Intermediate,Married,203349.54,20125.54,661.45,20967.28,18,2024-12-07,118542.18
U5262,L366596,Islamabad,24.0,Manager,Matric,Single,225796.96,69534.09,703.72,6395.71,29,2025-05-29,128686.58
U3506,L138666,Rawalpindi,16.0,Engineer,PhD,Single,121872.71,75753.53,661.22,25164.82,59,2023-04-24,80475.82
U4746,L148891,Karachi,31.0,Unemployed,Matric,Married,173547.37,42961.38,695.2,15099.04,31,2023-05-17,133205.38
U3200,L495816,Quetta,35.0,Salesman,Master,Divorced,239713.23,51147.14,635.13,10825.12,7,2023-07-20,145333.39
U3985,L464781,Karachi,51.0,Driver,Master,Single,137285.53,6542.26,715.6,12905.73,21,2024-03-29,51441.68
U9608,L180963,Islamabad,38.0,Teacher,PhD,Single,214677.9,41009.7,666.04,20662.43,43,2023-09-04,88125.1
U1705,L943991,Faisalabad,32.0,Manager,Bachelor,Single,132170.91,48493.86,659.7,10908.81,51,2023-07-25,147000.94
U5065,L110455,Peshawar,43.0,Salesman,PhD,Single,223321.5,128623.79,586.5,9754.5,6,2023-06-02,74017.77
U7850,L369559,Rawalpindi,12.0,Engineer,Bachelor,Single,198217.93,16640.99,664.35,13449.24,54,2022-11-23,121150.5
U3627,L795704,Rawalpindi,37.0,Clerk,Master,Divorced,119243.41,93925.32,608.4,6761.27,16,2023-07-19,100343.04
U8426,L680700,Quetta,42.0,Doctor,Master,Divorced,258236.97,79905.76,618.09,27743.81,56,2023-07-01,113235.17
U3989,L825891,Peshawar,20.0,Manager,Matric,Single,163270.42,58419.09,609.23,11035.24,40,2022-12-09,101562.25
U1505,L346284,Faisalabad,46.0,Driver,PhD,Married,956924.28,102758.61,596.69,20821.32,48,2023-12-19,129846.84
U6489,L513852,Rawalpindi,38.0,Teacher,Matric,Married,210028.46,61163.16,756.24,16466.29,34,2025-01-18,59139.31
U9185,L887323,Rawalpindi,30.0,Manager,Bachelor,Divorced,257431.87,61674.78,716.57,8108.26,42,2025-01-16,63467.07
U3091,L395121,Quetta,41.0,Manager,Matric,Single,149208.91,48406.38,746.02,14958.32,22,2024-06-30,158580.54
U3523,L457775,Rawalpindi,57.0,Salesman,Master,Divorced,203083.99,86707.07,588.86,20488.02,59,2025-04-07,184014.53
U9183,L461768,Peshawar,36.0,Engineer,Master,Married,221440.83,82894.08,653.56,13682.17,44,2024-04-30,99783.22
U9512,L639002,Lahore,37.0,Clerk,Master,Married,234655.28,31229.68,585.32,23351.79,47,2022-10-03,168610.64
U4279,L264177,Karachi,30.0,Teacher,Intermediate,Married,208822.08,10422.58,615.22,22150.61,33,2024-03-17,69129.01
U7038,L399477,Faisalabad,26.0,Driver,Matric,Single,181648.61,43910.58,604.09,21432.4,34,2024-01-11,78736.56
U5722,L882290,Multan,43.0,Salesman,Matric,Married,158620.49,25998.84,711.98,11782.4,48,2023-01-22,158299.5
U2769,L256987,Faisalabad,26.0,Manager,Master,Married,204307.19,48094.26,630.19,7441.1,8,2023-11-11,132164.26
U3920,L736124,Rawalpindi,35.0,Doctor,Bachelor,Single,146393.05,87123.14,703.42,10704.89,57,2025-01-19,164257.08
U9050,L208842,Multan,30.0,Salesman,PhD,Married,53932.48,36280.95,680.21,16373.69,15,2024-08-16,118742.23
U7855,L937516,Faisalabad,39.0,Unemployed,PhD,Married,221827.99,48715.3,765.18,18820.51,47,2023-07-13,59498.16
U4926,L886610,Multan,38.0,Clerk,Master,Married,245196.74,51740.68,576.03,-201.0,19,2024-03-28,108943.09
U5276,L337321,Quetta,45.0,Clerk,Master,Divorced,491120.28,75452.93,712.96,14943.21,17,2023-10-06,148080.1
U4782,L885332,Rawalpindi,29.0,Doctor,Master,Single,149513.46,-17406.68,707.32,16106.62,52,2023-09-01,94690.59
U3056,L130664,Multan,32.0,Salesman,Master,Divorced,230957.71,31798.99,601.33,13057.19,47,2024-05-05,88542.66
U5040,L653041,Islamabad,25.0,Doctor,Bachelor,Married,302874.77,56338.51,700.36,24038.92,35,2024-04-09,119354.14
U6518,L892110,Multan,30.0,Clerk,Bachelor,Married,201039.69,86002.37,666.81,17952.46,37,2025-06-24,77619.75
U8588,L213913,Rawalpindi,38.0,Clerk,Bachelor,Married,163599.85,35242.93,638.63,24171.34,37,2023-07-23,111820.02
U4735,L464484,Karachi,42.0,Salesman,Intermediate,Divorced,190855.18,-6296.58,608.8,13488.28,47,2024-11-04,102540.06
U9896,L165484,Lahore,25.0,Driver,Matric,Single,268743.82,68591.34,614.04,21562.34,37,2023-09-04,80383.42
U2491,L430325,Quetta,43.0,Salesman,Bachelor,Divorced,167701.79,30939.13,752.49,26445.46,31,2022-08-16,139229.49
U9240,L176982,Peshawar,48.0,Salesman,Master,Married,160040.4,14310.0,650.03,24181.85,56,2024-05-10,125839.52
U9168,L736645,Lahore,39.0,Teacher,PhD,Single,175862.82,31269.64,689.11,7355.01,6,2024-04-03,85853.18
U8853,L407101,Rawalpindi,53.0,Teacher,PhD,Divorced,152333.57,44464.24,610.46,13224.27,47,2024-10-29,99401.55
U8397,L323136,Lahore,27.0,Manager,Bachelor,Married,206133.52,31857.66,611.01,12583.85,7,2022-08-18,89148.98
U8968,L840602,Quetta,22.0,Clerk,Intermediate,Divorced,281233.92,-16166.98,704.1,18424.78,22,2025-01-11,74454.09
U9273,L763458,Faisalabad,17.0,Unemployed,Master,Married,216153.96,76911.99,582.52,19804.47,35,2024-02-28,32069.21
U3067,L837825,Rawalpindi,49.0,Doctor,Matric,Single,187382.32,88246.25,629.24,9127.75,44,2024-07-11,80646.89
U4377,L351976,Karachi,41.0,Doctor,Master,Married,185409.44,69545.66,651.7,15474.87,12,2024-07-02,75038.9
U8774,L155406,Lahore,34.0,Driver,Matric,Married,121840.46,15869.43,655.57,860.51,57,2024-06-18,104595.63
U3423,L341654,Multan,37.0,Engineer,Bachelor,Divorced,1464932.94,43955.25,641.05,25093.62,32,2022-09-21,117627.95
U5685,L579851,Faisalabad,,Driver,PhD,Single,196108.14,49804.36,669.79,11413.38,14,2023-04-25,67912.61
U4509,L340455,Lahore,59.0,Doctor,Bachelor,Divorced,190976.0,67963.83,684.64,15391.05,27,2023-06-25,114939.89
U4773,L252419,Rawalpindi,36.0,Driver,Bachelor,Married,359655.38,70050.21,686.73,12832.45,39,2023-12-22,61750.17
U7995,L681481,Karachi,36.0,Driver,Master,Single,214937.65,27974.79,600.71,23022.19,51,2024-08-09,94988.3
U4433,L854330,Peshawar,42.0,Salesman,Master,Single,162410.45,52459.87,635.79,-4862.55,54,2025-05-02,75903.24
U2691,L677312,Lahore,39.0,Teacher,Master,Married,178682.12,63718.41,709.74,14883.73,6,2023-10-13,129846.95
U6057,L534487,Islamabad,37.0,Driver,Bachelor,Divorced,257422.29,93674.67,694.73,14259.27,14,2023-10-22,104670.92
U7221,L675488,Faisalabad,27.0,Clerk,,Single,205663.52,71135.2,581.36,11824.55,25,2023-02-04,95593.28
U8654,L287112,Karachi,39.0,Teacher,Matric,Married,128086.1,73671.7,667.57,27083.59,58,2024-09-30,74990.01
U8280,L242411,Peshawar,53.0,Clerk,PhD,Divorced,245961.45,52514.8,551.09,8788.69,24,2024-02-10,86846.35
U3585,L927501,Karachi,48.0,Doctor,Bachelor,Divorced,166592.8,92313.77,652.35,20402.57,41,2024-06-09,173162.43
U6733,L272832,Islamabad,50.0,Engineer,Bachelor,Single,293664.89,498343.04,744.89,17493.77,45,2024-08-05,79956.64
U9947,L994043,Faisalabad,29.0,Doctor,Matric,Divorced,254002.4,,602.61,23830.63,50,2025-03-15,119176.28
U4394,L490929,Multan,25.0,Unemployed,,Single,177633.91,92101.1,608.28,10329.68,9,2024-07-26,95494.15
U6273,L305923,Multan,33.0,Manager,Master,Married,264050.82,70937.1,688.2,9869.22,14,2022-07-30,118033.01
U3013,L798540,Lahore,35.0,Driver,Master,Married,203392.78,36708.68,572.86,22672.49,46,2024-01-17,133479.03
U8826,L108619,Quetta,45.0,Teacher,Matric,Divorced,242638.68,35615.21,618.36,17977.25,27,2023-12-20,85840.86
U2790,L623885,Quetta,18.0,Manager,Matric,Married,224236.64,58897.27,979.82,4185.44,23,2024-08-31,128390.94
U3324,L575947,Islamabad,50.0,Driver,Bachelor,Married,157682.17,63895.54,618.29,11224.86,17,2023-12-20,210265.58
U6177,L472256,Islamabad,33.0,Clerk,Bachelor,Single,1006935.06,55918.77,638.2,17704.68,47,2024-12-23,122701.6
U8691,L439703,Multan,30.0,Clerk,Matric,Divorced,251498.04,59339.26,687.21,20864.35,48,2025-05-30,164543.26
U5330,L153143,Lahore,24.0,Engineer,PhD,Divorced,183261.23,100998.72,671.08,10245.39,44,2024-12-02,119241.84
U4715,L238725,Peshawar,18.0,Salesman,PhD,Divorced,179817.58,82146.29,963.34,-5399.79,14,2024-05-25,62721.54
U9112,L593624,Lahore,43.0,Salesman,Bachelor,Single,152243.87,55719.07,633.04,18662.56,11,2023-12-15,111027.76
U6937,L952501,Quetta,35.0,Engineer,Bachelor,Married,221179.95,78239.32,668.5,6457.76,24,2023-01-28,86784.65
U3580,L193448,Lahore,22.0,Driver,Intermediate,Single,303126.25,19024.28,643.81,878.63,53,2024-09-02,76162.37
U9990,L278862,Multan,22.0,Unemployed,PhD,Married,146623.35,61937.81,672.89,-4826.28,52,2024-12-26,97096.59
U2984,L117070,Karachi,31.0,Salesman,Bachelor,Married,201210.97,104279.19,625.15,20697.87,12,2023-10-20,93810.0
U3844,L917770,Karachi,,Engineer,Matric,Married,270611.03,43458.62,640.87,15900.32,21,2023-12-27,57603.0
U7483,L296909,Rawalpindi,32.0,Salesman,PhD,Married,196017.93,24570.98,600.5,13420.41,10,2025-06-11,208338.46
U9006,L392758,Quetta,19.0,Salesman,Bachelor,Single,222618.59,30437.33,648.25,24723.17,21,2023-06-06,132314.84
U3161,L107215,Peshawar,32.0,Clerk,Matric,Single,146880.32,17311.01,609.45,19461.27,6,2023-08-15,109775.61
U8470,L348019,Lahore,32.0,Unemployed,Matric,Single,221415.35,26457.14,594.3,26314.1,56,2024-06-27,103595.2
U9358,L928130,Islamabad,8.0,Clerk,Intermediate,Divorced,190642.79,38884.76,662.93,5250.85,42,2022-10-05,148093.94
U3976,L336602,Karachi,34.0,Driver,Bachelor,Divorced,249286.5,7832.99,660.64,14758.15,44,2024-01-09,183022.81
U7900,L327869,Rawalpindi,32.0,Doctor,Bachelor,Married,259369.3,50468.55,689.14,3683.01,24,2022-08-14,127403.41
U2658,L723825,Karachi,41.0,Manager,Intermediate,Single,329478.18,77068.32,628.44,13394.32,59,2022-08-05,104847.71
U6957,L311207,Peshawar,53.0,Engineer,Intermediate,Married,228981.66,22767.31,670.4,13259.69,42,2023-04-09,158905.76
U4545,L736606,Karachi,46.0,Driver,Intermediate,Divorced,216289.82,95578.52,677.54,19386.3,22,2024-09-02,105694.37
